userCurrent_stack,userCurrent_name,userCurrent_pass,userCurrent_ai,userCurrent_room,userCurrent_socketid,userCurrent_p.$numberInt,userCurrent_skull.$numberInt,userCurrent_rose.$numberInt,userCurrent_boardRose.$numberInt,userCurrent_boardSkull.$numberInt,userCurrent_bid.$numberInt,userCurrent_win.$numberInt,userOthers0_stack,userOthers0_name,userOthers0_pass,userOthers0_ai,userOthers0_room,userOthers0_socketid,userOthers0__id.$oid,userOthers0_p.$numberInt,userOthers0_skull.$numberInt,userOthers0_rose.$numberInt,userOthers0_boardRose.$numberInt,userOthers0_boardSkull.$numberInt,userOthers0_bid.$numberInt,userOthers0_win.$numberInt,userOthers1_stack,userOthers1_name,userOthers1_pass,userOthers1_ai,userOthers1_room,userOthers1_socketid,userOthers1__id.$oid,userOthers1_p.$numberInt,userOthers1_skull.$numberInt,userOthers1_rose.$numberInt,userOthers1_boardRose.$numberInt,userOthers1_boardSkull.$numberInt,userOthers1_bid.$numberInt,userOthers1_win.$numberInt,userState_win,userState_minBid.$numberInt,userState_maxBid.$numberInt,userState_turnType.$numberInt,userState_turnChoice.$numberInt,userState_bidChoice.$numberInt,userState_bidAmt.$numberInt,userState_selection.$numberInt
['rose'],adventurous-volcano,False,True,g,adventurous-volcano,2,1,2,1,0,5,1,"['rose', 'skull']",ai,False,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe572e3,0,1,2,1,1,4,0,"['rose', 'skull']",ripe-adjustment,True,True,g,ripe-adjustment,5e0e114c63a864e05fe572e2,1,1,3,1,1,0,1,False,0,0,3,0,0,0,2
[],adventurous-volcano,False,True,g,adventurous-volcano,2,1,2,1,0,4,1,"['rose', 'skull']",ai,False,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe572e6,0,1,2,1,1,4,0,"['rose', 'skull']",ripe-adjustment,True,True,g,ripe-adjustment,5e0e114c63a864e05fe572e5,1,1,3,1,1,0,1,False,0,0,3,0,0,0,0
[],adventurous-volcano,False,True,g,adventurous-volcano,2,1,1,0,0,0,1,[],ai,False,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe572e9,0,1,2,0,0,0,0,[],ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe572e8,1,1,3,0,0,0,1,False,0,0,1,2,0,0,99
[],ripe-adjustment,False,True,g,ripe-adjustment,1,1,3,0,0,0,1,['rose'],ai,False,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe572ef,0,1,2,1,0,0,0,['rose'],adventurous-volcano,False,True,g,adventurous-volcano,5e0e114c63a864e05fe572ee,2,1,1,1,0,0,1,True,0,0,1,1,0,0,99
['rose'],adventurous-volcano,False,True,g,adventurous-volcano,2,1,1,1,0,0,1,['rose'],ai,False,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe572f2,0,1,2,1,0,0,0,['skull'],ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe572f1,1,1,3,0,1,0,1,False,0,0,1,1,0,0,99
['rose'],ai,False,False,g,BTeN7AxCZbMihIBlAAAB,0,1,2,1,0,0,0,['skull'],ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe572f5,1,1,3,0,1,0,1,"['rose', 'skull']",adventurous-volcano,False,True,g,adventurous-volcano,5e0e114c63a864e05fe572f4,2,1,1,1,1,0,1,False,0,0,1,1,0,0,99
['skull'],ripe-adjustment,False,True,g,ripe-adjustment,1,1,3,0,1,0,1,"['rose', 'skull']",ai,False,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe572f8,0,1,2,1,1,0,0,"['rose', 'skull']",adventurous-volcano,False,True,g,adventurous-volcano,5e0e114c63a864e05fe572f7,2,1,1,1,1,0,1,True,0,0,1,3,0,0,99
"['rose', 'skull']",adventurous-volcano,False,True,g,adventurous-volcano,2,1,1,1,1,0,1,"['rose', 'skull']",ai,False,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe572fe,0,1,2,1,1,0,0,['skull'],ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe572fd,1,1,3,0,1,2,1,False,3,5,2,0,2,0,99
[],ai,False,False,g,BTeN7AxCZbMihIBlAAAB,0,1,2,0,0,0,0,[],ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe572ec,1,1,3,0,0,0,1,['rose'],adventurous-volcano,False,True,g,adventurous-volcano,5e0e114c63a864e05fe572eb,2,1,1,1,0,0,1,False,0,0,1,2,0,0,99
"['rose', 'skull']",ai,False,False,g,BTeN7AxCZbMihIBlAAAB,0,1,2,1,1,0,0,['skull'],ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe57301,1,1,3,0,1,2,1,"['rose', 'skull']",adventurous-volcano,True,True,g,adventurous-volcano,5e0e114c63a864e05fe57300,2,1,1,1,1,0,1,False,3,5,2,0,2,0,99
['skull'],ripe-adjustment,False,True,g,ripe-adjustment,1,1,3,0,1,2,1,"['rose', 'skull']",ai,True,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe57304,0,1,2,1,1,0,0,"['rose', 'skull']",adventurous-volcano,True,True,g,adventurous-volcano,5e0e114c63a864e05fe57303,2,1,1,1,1,0,1,True,3,5,2,0,1,3,99
['skull'],ripe-adjustment,False,True,g,ripe-adjustment,1,1,3,0,1,0,1,"['rose', 'skull']",ai,False,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe572fb,0,1,2,1,1,0,0,"['rose', 'skull']",adventurous-volcano,False,True,g,adventurous-volcano,5e0e114c63a864e05fe572fa,2,1,1,1,1,0,1,True,1,5,2,0,1,2,99
['skull'],ripe-adjustment,False,True,g,ripe-adjustment,1,1,3,0,1,3,1,"['rose', 'skull']",ai,True,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe57307,0,1,2,1,1,0,0,"['rose', 'skull']",adventurous-volcano,True,True,g,adventurous-volcano,5e0e114c63a864e05fe57306,2,1,1,1,1,0,1,True,0,0,3,0,0,0,1
[],ripe-adjustment,False,True,g,ripe-adjustment,1,1,2,0,0,0,1,[],ai,False,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe5730a,0,1,2,0,0,0,0,[],adventurous-volcano,False,True,g,adventurous-volcano,5e0e114c63a864e05fe57309,2,1,1,0,0,0,1,True,0,0,1,1,0,0,99
[],adventurous-volcano,False,True,g,adventurous-volcano,2,1,1,0,0,0,1,[],ai,False,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe5730d,0,1,2,0,0,0,0,['skull'],ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe5730c,1,1,2,0,1,0,1,False,0,0,1,2,0,0,99
[],ai,False,False,g,BTeN7AxCZbMihIBlAAAB,0,1,2,0,0,0,0,['skull'],ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe57310,1,1,2,0,1,0,1,['rose'],adventurous-volcano,False,True,g,adventurous-volcano,5e0e114c63a864e05fe5730f,2,1,1,1,0,0,1,False,0,0,1,2,0,0,99
['skull'],ripe-adjustment,False,True,g,ripe-adjustment,1,1,2,0,1,0,1,['rose'],ai,False,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe57313,0,1,2,1,0,0,0,['rose'],adventurous-volcano,False,True,g,adventurous-volcano,5e0e114c63a864e05fe57312,2,1,1,1,0,0,1,True,0,0,1,2,0,0,99
['rose'],adventurous-volcano,False,True,g,adventurous-volcano,2,1,1,1,0,0,1,['rose'],ai,False,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe57316,0,1,2,1,0,0,0,"['skull', 'rose']",ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe57315,1,1,2,1,1,0,1,False,0,0,1,3,0,0,99
['rose'],adventurous-volcano,False,True,g,adventurous-volcano,2,1,1,1,0,0,1,['rose'],ai,False,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe57319,0,1,2,1,0,0,0,"['skull', 'rose']",ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe57318,1,1,2,1,1,0,1,False,1,4,2,0,1,2,99
['rose'],ai,False,False,g,BTeN7AxCZbMihIBlAAAB,0,1,2,1,0,0,0,"['skull', 'rose']",ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe5731c,1,1,2,1,1,0,1,['rose'],adventurous-volcano,False,True,g,adventurous-volcano,5e0e114c63a864e05fe5731b,2,1,1,1,0,2,1,False,3,4,2,0,2,0,99
"['skull', 'rose']",ripe-adjustment,False,True,g,ripe-adjustment,1,1,2,1,1,0,1,['rose'],ai,True,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe5731f,0,1,2,1,0,0,0,['rose'],adventurous-volcano,False,True,g,adventurous-volcano,5e0e114c63a864e05fe5731e,2,1,1,1,0,2,1,True,3,4,2,0,1,3,99
['rose'],adventurous-volcano,False,True,g,adventurous-volcano,2,1,1,1,0,2,1,['rose'],ai,True,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe57322,0,1,2,1,0,0,0,"['skull', 'rose']",ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe57321,1,1,2,1,1,3,1,False,4,4,2,0,1,4,99
['rose'],adventurous-volcano,False,True,g,adventurous-volcano,2,1,1,1,0,4,1,['rose'],ai,True,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe57325,0,1,2,1,0,0,0,"['skull', 'rose']",ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe57324,1,1,2,1,1,3,1,False,0,0,3,0,0,0,2
[],adventurous-volcano,False,True,g,adventurous-volcano,2,1,1,1,0,3,1,['rose'],ai,True,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe57328,0,1,2,1,0,0,0,"['skull', 'rose']",ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe57327,1,1,2,1,1,3,1,False,0,0,3,0,0,0,0
[],adventurous-volcano,False,True,g,adventurous-volcano,2,1,1,1,0,2,1,[],ai,True,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe5732b,0,1,2,1,0,0,0,"['skull', 'rose']",ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe5732a,1,1,2,1,1,3,1,False,0,0,3,0,0,0,1
[],adventurous-volcano,False,True,g,adventurous-volcano,2,1,1,1,0,1,1,[],ai,True,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe5732e,0,1,2,1,0,0,0,['skull'],ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe5732d,1,1,2,1,1,3,1,False,0,0,3,0,0,0,1
[],adventurous-volcano,False,True,g,adventurous-volcano,2,1,0,0,0,0,1,[],ai,False,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe57331,0,1,2,0,0,0,0,[],ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe57330,1,1,2,0,0,0,1,False,0,0,1,1,0,0,99
[],ai,False,False,g,BTeN7AxCZbMihIBlAAAB,0,1,2,0,0,0,0,[],ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe57334,1,1,2,0,0,0,1,['skull'],adventurous-volcano,False,True,g,adventurous-volcano,5e0e114c63a864e05fe57333,2,1,0,0,1,0,1,False,0,0,1,2,0,0,99
[],ripe-adjustment,False,True,g,ripe-adjustment,1,1,2,0,0,0,1,['rose'],ai,False,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe57337,0,1,2,1,0,0,0,['skull'],adventurous-volcano,False,True,g,adventurous-volcano,5e0e114c63a864e05fe57336,2,1,0,0,1,0,1,True,0,0,1,2,0,0,99
['skull'],adventurous-volcano,False,True,g,adventurous-volcano,2,1,0,0,1,0,1,['rose'],ai,False,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe5733a,0,1,2,1,0,0,0,['rose'],ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe57339,1,1,2,1,0,0,1,False,0,0,1,3,0,0,99
['skull'],adventurous-volcano,False,True,g,adventurous-volcano,2,1,0,0,1,0,1,['rose'],ai,False,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe5733d,0,1,2,1,0,0,0,['rose'],ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe5733c,1,1,2,1,0,0,1,False,1,3,2,0,1,2,99
['rose'],ai,False,False,g,BTeN7AxCZbMihIBlAAAB,0,1,2,1,0,0,0,['rose'],ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe57340,1,1,2,1,0,0,1,['skull'],adventurous-volcano,False,True,g,adventurous-volcano,5e0e114c63a864e05fe5733f,2,1,0,0,1,2,1,False,3,3,2,0,1,3,99
['rose'],ai,False,False,g,BTeN7AxCZbMihIBlAAAB,0,1,2,1,0,3,0,['rose'],ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe57343,1,1,2,1,0,0,1,['skull'],adventurous-volcano,False,True,g,adventurous-volcano,5e0e114c63a864e05fe57342,2,1,0,0,1,2,1,False,0,0,3,0,0,0,0
[],ai,False,False,g,BTeN7AxCZbMihIBlAAAB,0,1,2,1,0,2,0,['rose'],ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe57346,1,1,2,1,0,0,1,['skull'],adventurous-volcano,False,True,g,adventurous-volcano,5e0e114c63a864e05fe57345,2,1,0,0,1,2,1,False,0,0,3,0,0,0,2
[],ai,False,False,g,BTeN7AxCZbMihIBlAAAB,0,1,1,0,0,0,0,[],ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe57349,1,1,2,0,0,0,1,[],adventurous-volcano,False,True,g,adventurous-volcano,5e0e114c63a864e05fe57348,2,1,0,0,0,0,1,False,0,0,1,1,0,0,99
[],ripe-adjustment,False,True,g,ripe-adjustment,1,1,2,0,0,0,1,['skull'],ai,False,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe5734c,0,1,1,0,1,0,0,[],adventurous-volcano,False,True,g,adventurous-volcano,5e0e114c63a864e05fe5734b,2,1,0,0,0,0,1,True,0,0,1,2,0,0,99
[],adventurous-volcano,False,True,g,adventurous-volcano,2,1,0,0,0,0,1,['skull'],ai,False,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe5734f,0,1,1,0,1,0,0,['rose'],ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe5734e,1,1,2,1,0,0,1,False,0,0,1,1,0,0,99
['skull'],ai,False,False,g,BTeN7AxCZbMihIBlAAAB,0,1,1,0,1,0,0,['rose'],ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe57352,1,1,2,1,0,0,1,['skull'],adventurous-volcano,False,True,g,adventurous-volcano,5e0e114c63a864e05fe57351,2,1,0,0,1,0,1,False,0,0,1,2,0,0,99
['rose'],ripe-adjustment,False,True,g,ripe-adjustment,1,1,2,1,0,0,1,"['skull', 'rose']",ai,False,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe57355,0,1,1,1,1,0,0,['skull'],adventurous-volcano,False,True,g,adventurous-volcano,5e0e114c63a864e05fe57354,2,1,0,0,1,0,1,True,0,0,1,2,0,0,99
['skull'],adventurous-volcano,False,True,g,adventurous-volcano,2,1,0,0,1,0,1,"['skull', 'rose']",ai,False,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe57358,0,1,1,1,1,0,0,"['rose', 'rose']",ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe57357,1,1,2,2,0,0,1,False,0,0,1,3,0,0,99
['skull'],adventurous-volcano,False,True,g,adventurous-volcano,2,1,0,0,1,0,1,"['skull', 'rose']",ai,False,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe5735b,0,1,1,1,1,0,0,"['rose', 'rose']",ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe5735a,1,1,2,2,0,0,1,False,1,5,2,0,1,5,99
['skull'],adventurous-volcano,False,True,g,adventurous-volcano,2,1,0,0,1,5,1,"['skull', 'rose']",ai,False,False,g,BTeN7AxCZbMihIBlAAAB,5e0e114c63a864e05fe5735e,0,1,1,1,1,0,0,"['rose', 'rose']",ripe-adjustment,False,True,g,ripe-adjustment,5e0e114c63a864e05fe5735d,1,1,2,2,0,0,1,False,0,0,3,0,0,0,2
[],yummy-weight,False,True,g,yummy-weight,2,1,3,0,0,0,0,[],ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,5e0e115a55e4f2e06124a1cf,0,1,3,0,0,0,0,[],homely-side,False,True,g,homely-side,5e0e115a55e4f2e06124a1ce,1,1,3,0,0,0,0,False,0,0,1,2,0,0,99
[],ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,0,1,3,0,0,0,0,[],homely-side,False,True,g,homely-side,5e0e115a55e4f2e06124a1d2,1,1,3,0,0,0,0,['rose'],yummy-weight,False,True,g,yummy-weight,5e0e115a55e4f2e06124a1d1,2,1,3,1,0,0,0,True,0,0,1,2,0,0,99
[],homely-side,False,True,g,homely-side,1,1,3,0,0,0,0,['rose'],ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,5e0e115a55e4f2e06124a1d5,0,1,3,1,0,0,0,['rose'],yummy-weight,False,True,g,yummy-weight,5e0e115a55e4f2e06124a1d4,2,1,3,1,0,0,0,False,0,0,1,2,0,0,99
['rose'],yummy-weight,False,True,g,yummy-weight,2,1,3,1,0,0,0,['rose'],ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,5e0e115a55e4f2e06124a1d8,0,1,3,1,0,0,0,['rose'],homely-side,False,True,g,homely-side,5e0e115a55e4f2e06124a1d7,1,1,3,1,0,0,0,False,0,0,1,2,0,0,99
['rose'],ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,0,1,3,1,0,0,0,['rose'],homely-side,False,True,g,homely-side,5e0e115a55e4f2e06124a1db,1,1,3,1,0,0,0,"['rose', 'rose']",yummy-weight,False,True,g,yummy-weight,5e0e115a55e4f2e06124a1da,2,1,3,2,0,0,0,True,0,0,1,2,0,0,99
['rose'],homely-side,False,True,g,homely-side,1,1,3,1,0,0,0,"['rose', 'rose']",ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,5e0e115a55e4f2e06124a1de,0,1,3,2,0,0,0,"['rose', 'rose']",yummy-weight,False,True,g,yummy-weight,5e0e115a55e4f2e06124a1dd,2,1,3,2,0,0,0,False,0,0,1,3,0,0,99
['rose'],homely-side,False,True,g,homely-side,1,1,3,1,0,0,0,"['rose', 'rose']",ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,5e0e115a55e4f2e06124a1e1,0,1,3,2,0,0,0,"['rose', 'rose']",yummy-weight,False,True,g,yummy-weight,5e0e115a55e4f2e06124a1e0,2,1,3,2,0,0,0,False,1,5,2,0,1,4,99
"['rose', 'rose']",yummy-weight,False,True,g,yummy-weight,2,1,3,2,0,0,0,"['rose', 'rose']",ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,5e0e115a55e4f2e06124a1e4,0,1,3,2,0,0,0,['rose'],homely-side,False,True,g,homely-side,5e0e115a55e4f2e06124a1e3,1,1,3,1,0,4,0,False,5,5,2,0,2,0,99
"['rose', 'rose']",ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,0,1,3,2,0,0,0,['rose'],homely-side,False,True,g,homely-side,5e0e115a55e4f2e06124a1e7,1,1,3,1,0,4,0,"['rose', 'rose']",yummy-weight,True,True,g,yummy-weight,5e0e115a55e4f2e06124a1e6,2,1,3,2,0,0,0,True,5,5,2,0,1,5,99
"['rose', 'rose']",ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,0,1,3,2,0,5,0,['rose'],homely-side,False,True,g,homely-side,5e0e115a55e4f2e06124a1ea,1,1,3,1,0,4,0,"['rose', 'rose']",yummy-weight,True,True,g,yummy-weight,5e0e115a55e4f2e06124a1e9,2,1,3,2,0,0,0,True,0,0,3,0,0,0,0
['rose'],ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,0,1,3,2,0,4,0,['rose'],homely-side,False,True,g,homely-side,5e0e115a55e4f2e06124a1ed,1,1,3,1,0,4,0,"['rose', 'rose']",yummy-weight,True,True,g,yummy-weight,5e0e115a55e4f2e06124a1ec,2,1,3,2,0,0,0,True,0,0,3,0,0,0,0
[],ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,0,1,3,2,0,3,0,['rose'],homely-side,False,True,g,homely-side,5e0e115a55e4f2e06124a1f0,1,1,3,1,0,4,0,"['rose', 'rose']",yummy-weight,True,True,g,yummy-weight,5e0e115a55e4f2e06124a1ef,2,1,3,2,0,0,0,True,0,0,3,0,0,0,1
[],ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,0,1,3,2,0,2,0,[],homely-side,False,True,g,homely-side,5e0e115a55e4f2e06124a1f3,1,1,3,1,0,4,0,"['rose', 'rose']",yummy-weight,True,True,g,yummy-weight,5e0e115a55e4f2e06124a1f2,2,1,3,2,0,0,0,True,0,0,3,0,0,0,2
[],ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,0,1,3,2,0,1,0,[],homely-side,False,True,g,homely-side,5e0e115a55e4f2e06124a1f6,1,1,3,1,0,4,0,['rose'],yummy-weight,True,True,g,yummy-weight,5e0e115a55e4f2e06124a1f5,2,1,3,2,0,0,0,True,0,0,3,0,0,0,2
[],ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,0,1,3,0,0,0,1,[],homely-side,False,True,g,homely-side,5e0e115a55e4f2e06124a1f9,1,1,3,0,0,0,0,[],yummy-weight,False,True,g,yummy-weight,5e0e115a55e4f2e06124a1f8,2,1,3,0,0,0,0,True,0,0,1,2,0,0,99
[],homely-side,False,True,g,homely-side,1,1,3,0,0,0,0,['rose'],ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,5e0e115a55e4f2e06124a1fc,0,1,3,1,0,0,1,[],yummy-weight,False,True,g,yummy-weight,5e0e115a55e4f2e06124a1fb,2,1,3,0,0,0,0,False,0,0,1,2,0,0,99
[],yummy-weight,False,True,g,yummy-weight,2,1,3,0,0,0,0,['rose'],ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,5e0e115a55e4f2e06124a1ff,0,1,3,1,0,0,1,['rose'],homely-side,False,True,g,homely-side,5e0e115a55e4f2e06124a1fe,1,1,3,1,0,0,0,False,0,0,1,1,0,0,99
['rose'],ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,0,1,3,1,0,0,1,['rose'],homely-side,False,True,g,homely-side,5e0e115a55e4f2e06124a202,1,1,3,1,0,0,0,['skull'],yummy-weight,False,True,g,yummy-weight,5e0e115a55e4f2e06124a201,2,1,3,0,1,0,0,True,0,0,1,1,0,0,99
['rose'],homely-side,False,True,g,homely-side,1,1,3,1,0,0,0,"['rose', 'skull']",ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,5e0e115a55e4f2e06124a205,0,1,3,1,1,0,1,['skull'],yummy-weight,False,True,g,yummy-weight,5e0e115a55e4f2e06124a204,2,1,3,0,1,0,0,False,0,0,1,3,0,0,99
['rose'],homely-side,False,True,g,homely-side,1,1,3,1,0,0,0,"['rose', 'skull']",ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,5e0e115a55e4f2e06124a208,0,1,3,1,1,0,1,['skull'],yummy-weight,False,True,g,yummy-weight,5e0e115a55e4f2e06124a207,2,1,3,0,1,0,0,False,1,4,2,0,1,3,99
['skull'],yummy-weight,False,True,g,yummy-weight,2,1,3,0,1,0,0,"['rose', 'skull']",ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,5e0e115a55e4f2e06124a20b,0,1,3,1,1,0,1,['rose'],homely-side,False,True,g,homely-side,5e0e115a55e4f2e06124a20a,1,1,3,1,0,3,0,False,4,4,2,0,1,4,99
['skull'],yummy-weight,False,True,g,yummy-weight,2,1,3,0,1,4,0,"['rose', 'skull']",ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,5e0e115a55e4f2e06124a20e,0,1,3,1,1,0,1,['rose'],homely-side,False,True,g,homely-side,5e0e115a55e4f2e06124a20d,1,1,3,1,0,3,0,False,0,0,3,0,0,0,2
[],yummy-weight,False,True,g,yummy-weight,2,1,2,0,0,0,0,[],ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,5e0e115a55e4f2e06124a211,0,1,3,0,0,0,1,[],homely-side,False,True,g,homely-side,5e0e115a55e4f2e06124a210,1,1,3,0,0,0,0,False,0,0,1,2,0,0,99
[],ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,0,1,3,0,0,0,1,[],homely-side,False,True,g,homely-side,5e0e115a55e4f2e06124a214,1,1,3,0,0,0,0,['rose'],yummy-weight,False,True,g,yummy-weight,5e0e115a55e4f2e06124a213,2,1,2,1,0,0,0,True,0,0,1,2,0,0,99
[],homely-side,False,True,g,homely-side,1,1,3,0,0,0,0,['rose'],ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,5e0e115a55e4f2e06124a217,0,1,3,1,0,0,1,['rose'],yummy-weight,False,True,g,yummy-weight,5e0e115a55e4f2e06124a216,2,1,2,1,0,0,0,False,0,0,1,2,0,0,99
['rose'],yummy-weight,False,True,g,yummy-weight,2,1,2,1,0,0,0,['rose'],ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,5e0e115a55e4f2e06124a21a,0,1,3,1,0,0,1,['rose'],homely-side,False,True,g,homely-side,5e0e115a55e4f2e06124a219,1,1,3,1,0,0,0,False,0,0,1,1,0,0,99
['rose'],ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,0,1,3,1,0,0,1,['rose'],homely-side,False,True,g,homely-side,5e0e115a55e4f2e06124a21d,1,1,3,1,0,0,0,"['rose', 'skull']",yummy-weight,False,True,g,yummy-weight,5e0e115a55e4f2e06124a21c,2,1,2,1,1,0,0,True,0,0,1,2,0,0,99
['rose'],homely-side,False,True,g,homely-side,1,1,3,1,0,0,0,"['rose', 'rose']",ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,5e0e115a55e4f2e06124a220,0,1,3,2,0,0,1,"['rose', 'skull']",yummy-weight,False,True,g,yummy-weight,5e0e115a55e4f2e06124a21f,2,1,2,1,1,0,0,False,0,0,1,2,0,0,99
"['rose', 'skull']",yummy-weight,False,True,g,yummy-weight,2,1,2,1,1,0,0,"['rose', 'rose']",ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,5e0e115a55e4f2e06124a223,0,1,3,2,0,0,1,"['rose', 'rose']",homely-side,False,True,g,homely-side,5e0e115a55e4f2e06124a222,1,1,3,2,0,0,0,False,0,0,1,3,0,0,99
"['rose', 'skull']",yummy-weight,False,True,g,yummy-weight,2,1,2,1,1,0,0,"['rose', 'rose']",ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,5e0e115a55e4f2e06124a226,0,1,3,2,0,0,1,"['rose', 'rose']",homely-side,False,True,g,homely-side,5e0e115a55e4f2e06124a225,1,1,3,2,0,0,0,False,1,6,2,0,1,1,99
"['rose', 'rose']",ai,False,False,g,xwWVeBXhXPDq6eAMAAAB,0,1,3,2,0,0,1,"['rose', 'rose']",homely-side,False,True,g,homely-side,5e0e115a55e4f2e06124a229,1,1,3,2,0,0,0,"['rose', 'skull']",yummy-weight,False,True,g,yummy-weight,5e0e115a55e4f2e06124a228,2,1,2,1,1,1,0,True,2,6,2,0,1,4,99
